TransactionID,CustomerID,TransactionDate,Amount,Currency,PaymentMethod,Status
6224,535,25/09/2024,1444.34,GBP,Debit Card,Completed
6225,1042,27/01/2020,1154.21,USD,Credit Card,Pending
6226,1675,16/07/2024,525.87,GBP,Bank Transfer,Completed
6227,1141,07/10/2024,4672.61,EUR,Credit Card,Pending
6228,42,10/09/2024,1027.43,EUR,Debit Card,Completed
6229,1300,09/06/2025,1319.49,GBP,Credit Card,Completed
6230,702,25/12/2023,2776.7,EUR,Bank Transfer,Failed
6231,955,05/06/2023,1672.49,EUR,Debit Card,Pending
6232,424,19/06/2025,2006.27,GBP,Debit Card,Failed
6233,516,13/06/2020,2831.21,EUR,Bank Transfer,Completed
6234,1836,01/12/2022,3868.65,EUR,Bank Transfer,Pending
6235,1427,01/12/2020,689.37,USD,Bank Transfer,Pending
6236,1454,29/08/2022,2043.78,EUR,Bank Transfer,Failed
6237,1358,30/01/2020,746.98,USD,Bank Transfer,Failed
6238,575,08/08/2020,4851.32,GBP,Credit Card,Completed
6239,594,26/02/2024,2420.83,USD,Credit Card,Failed
6240,1588,17/10/2022,348.94,USD,Debit Card,Pending
6241,1962,05/02/2025,4580.97,USD,Debit Card,Pending
6242,492,13/03/2021,4216.7,GBP,Credit Card,Failed
6243,949,04/10/2022,155.21,GBP,Debit Card,Completed
6244,220,24/10/2022,3281.95,GBP,Credit Card,Failed
6245,1937,16/10/2020,1367.26,EUR,Debit Card,Completed
6246,804,10/10/2023,1824.02,GBP,Bank Transfer,Completed
6247,80,06/03/2020,3414.45,GBP,Debit Card,Failed
6248,1727,12/12/2020,4546.76,USD,Credit Card,Failed
6249,59,16/02/2022,1967.76,USD,Debit Card,Pending
6250,714,19/03/2020,3277.41,GBP,Debit Card,Completed
6251,1824,02/12/2025,1081.03,EUR,Credit Card,Failed
6252,1650,13/12/2025,4619.61,USD,Credit Card,Pending
6253,965,08/04/2022,3526.86,GBP,Credit Card,Completed
6254,1198,14/09/2024,851.49,USD,Debit Card,Pending
6255,363,14/01/2025,694.07,GBP,Credit Card,Pending
6256,1258,25/08/2025,2887.79,USD,Credit Card,Failed
6257,1972,26/10/2020,4770.8,USD,Debit Card,Completed
6258,1916,14/08/2021,2041.2,GBP,Bank Transfer,Completed
6259,914,18/02/2022,2987.32,GBP,Bank Transfer,Failed
6260,1340,03/03/2024,2300.76,USD,Debit Card,Completed
6261,366,02/10/2022,1159.72,GBP,Credit Card,Failed
6262,1255,14/03/2022,4975.93,EUR,Credit Card,Failed
6263,1319,21/05/2022,4132.68,USD,Bank Transfer,Completed
6264,1183,07/01/2021,2322.41,USD,Debit Card,Pending
6265,757,14/08/2023,904.35,EUR,Credit Card,Completed
6266,358,10/12/2024,4118.26,USD,Credit Card,Failed
6267,1437,20/11/2021,4144.65,USD,Credit Card,Pending
6268,1381,01/04/2021,4646.6,EUR,Debit Card,Pending
6269,1863,07/12/2024,2323.23,USD,Debit Card,Pending
6270,467,07/05/2020,4562.63,USD,Bank Transfer,Pending
6271,1778,21/06/2023,1528.45,EUR,Debit Card,Completed
6272,1043,20/11/2023,1382.35,USD,Bank Transfer,Pending
6273,368,06/10/2025,4561.12,USD,Debit Card,Completed
6274,1126,26/09/2025,4854.14,USD,Bank Transfer,Failed
6275,812,28/02/2020,3415.19,USD,Bank Transfer,Completed
6276,846,15/02/2021,634.08,USD,Credit Card,Completed
6277,417,08/08/2025,4451.33,GBP,Credit Card,Completed
6278,779,12/03/2021,2616.31,EUR,Bank Transfer,Pending
6279,606,10/01/2024,1348.82,GBP,Debit Card,Failed
6280,427,25/01/2025,925.22,GBP,Credit Card,Completed
6281,1083,07/11/2024,1170.12,USD,Debit Card,Failed
6282,287,21/10/2025,2279.56,USD,Bank Transfer,Pending
6283,337,21/07/2020,4011.57,GBP,Bank Transfer,Failed
6284,1587,19/03/2022,4749.05,USD,Bank Transfer,Pending
6285,737,12/04/2023,3963.1,USD,Credit Card,Failed
6286,247,26/10/2025,1308.16,GBP,Debit Card,Completed
6287,854,24/06/2020,2299.43,USD,Credit Card,Pending
6288,1956,14/05/2024,2225.68,USD,Bank Transfer,Failed
6289,254,23/03/2024,2335.12,EUR,Bank Transfer,Completed
6290,1195,06/10/2025,1926,USD,Bank Transfer,Pending
6291,942,24/03/2020,4596.9,EUR,Debit Card,Completed
6292,1558,27/10/2024,103.89,EUR,Credit Card,Pending
6293,901,18/10/2021,3386.82,EUR,Credit Card,Completed
6294,773,30/04/2022,3659.94,GBP,Bank Transfer,Failed
6295,1311,20/05/2020,3233.07,USD,Debit Card,Pending
6296,293,13/04/2025,890.18,USD,Debit Card,Completed
6297,355,10/02/2024,2311.9,USD,Bank Transfer,Completed
6298,291,20/04/2020,3756.61,GBP,Debit Card,Completed
6299,373,14/07/2020,4275.78,GBP,Bank Transfer,Pending
6300,262,12/07/2022,3812.19,USD,Credit Card,Failed
6301,1605,17/04/2020,4927.45,USD,Debit Card,Pending
6302,1895,16/10/2021,3593.65,USD,Bank Transfer,Failed
6303,998,11/10/2020,2250.42,USD,Bank Transfer,Failed
6304,1754,27/01/2020,2670.28,USD,Bank Transfer,Failed
6305,1925,10/05/2024,1792.7,EUR,Credit Card,Failed
6306,848,02/02/2023,798.09,EUR,Credit Card,Pending
6307,43,06/11/2025,4959.82,USD,Debit Card,Failed
6308,1290,21/12/2025,4810.05,EUR,Bank Transfer,Pending
6309,1772,01/03/2023,826.99,EUR,Bank Transfer,Completed
6310,83,01/03/2023,4771.31,USD,Debit Card,Pending
6311,204,27/12/2024,3773,GBP,Debit Card,Failed
6312,497,17/03/2021,4369.08,USD,Bank Transfer,Failed
6313,1316,22/02/2023,3633.72,EUR,Debit Card,Failed
6314,871,13/04/2023,1917.82,USD,Credit Card,Completed
6315,869,20/03/2020,4643.98,GBP,Bank Transfer,Pending
6316,915,21/08/2023,93.07,USD,Credit Card,Pending
6317,570,19/01/2023,3147.95,USD,Debit Card,Failed
6318,169,02/02/2021,323.84,EUR,Credit Card,Failed
6319,1013,24/04/2022,4005.43,EUR,Credit Card,Completed
6320,615,30/06/2023,738.64,GBP,Debit Card,Pending
6321,1967,23/11/2023,4288.8,GBP,Bank Transfer,Pending
6322,1943,27/01/2021,3251.13,EUR,Bank Transfer,Pending
6323,1353,27/10/2023,2770.19,EUR,Debit Card,Failed
6324,893,10/09/2022,731.69,GBP,Credit Card,Pending
6325,1956,20/01/2020,1845.14,EUR,Credit Card,Completed
6326,228,19/01/2020,3279.05,EUR,Bank Transfer,Pending
6327,368,30/06/2024,4865.79,EUR,Credit Card,Completed
6328,726,26/05/2020,1175.69,EUR,Credit Card,Completed
6329,430,27/04/2022,2251.64,GBP,Credit Card,Completed
6330,997,03/08/2023,2802.22,USD,Credit Card,Failed
6331,1264,03/08/2023,1435.27,GBP,Credit Card,Pending
6332,996,23/12/2024,2997.99,GBP,Credit Card,Completed
6333,1888,29/02/2020,1721.57,GBP,Credit Card,Completed
6334,303,21/06/2023,4033.7,EUR,Debit Card,Pending
6335,1399,11/11/2022,1178.47,EUR,Credit Card,Pending
6336,1513,21/05/2025,1819.07,USD,Credit Card,Pending
6337,655,06/12/2022,2499.99,USD,Credit Card,Completed
6338,1051,27/06/2025,420.94,USD,Debit Card,Failed
6339,145,11/03/2022,3467.15,EUR,Bank Transfer,Failed
6340,382,03/11/2021,4985.76,GBP,Debit Card,Pending
6341,327,15/11/2023,3678.61,GBP,Bank Transfer,Completed
6342,1847,01/11/2025,807.13,USD,Credit Card,Pending
6343,1195,17/07/2025,2979.3,EUR,Bank Transfer,Completed
6344,1333,29/03/2024,2729,USD,Bank Transfer,Pending
6345,763,22/07/2021,1691.06,EUR,Credit Card,Pending
6346,1946,12/12/2020,4864.81,GBP,Credit Card,Failed
6347,1706,05/09/2021,4928.4,EUR,Credit Card,Pending
6348,171,18/09/2020,4819.23,USD,Debit Card,Completed
6349,1268,14/01/2024,136.34,GBP,Debit Card,Failed
6350,290,11/02/2025,73.75,EUR,Credit Card,Completed
6351,1439,14/09/2023,382.63,USD,Credit Card,Completed
6352,333,09/04/2021,445.02,USD,Debit Card,Completed
6353,329,22/03/2025,4511.02,USD,Bank Transfer,Completed
6354,583,14/07/2025,2551.84,USD,Bank Transfer,Pending
6355,360,02/11/2023,2883.66,USD,Debit Card,Completed
6356,1489,20/10/2025,4007.55,EUR,Bank Transfer,Pending
6357,1438,06/05/2020,959.27,EUR,Credit Card,Completed
6358,1551,26/04/2021,2673.42,GBP,Debit Card,Pending
6359,283,22/10/2025,4986.19,EUR,Credit Card,Pending
6360,347,06/08/2025,460.76,GBP,Debit Card,Failed
6361,1421,06/12/2020,3830.57,EUR,Bank Transfer,Completed
6362,946,10/06/2022,1457.05,EUR,Debit Card,Completed
6363,1737,09/08/2023,1617.69,USD,Debit Card,Completed
6364,1431,10/06/2020,295.47,GBP,Debit Card,Failed
6365,1719,18/01/2024,3653.53,USD,Credit Card,Completed
6366,1010,11/05/2020,1701.68,EUR,Bank Transfer,Pending
6367,1916,27/05/2023,4790.78,USD,Bank Transfer,Failed
6368,505,26/11/2025,4067.35,GBP,Bank Transfer,Pending
6369,988,07/04/2022,727.08,USD,Debit Card,Failed
6370,1585,29/12/2023,3539.73,GBP,Bank Transfer,Completed
6371,748,16/04/2023,3887.98,USD,Debit Card,Pending
6372,1381,30/11/2025,756.07,USD,Bank Transfer,Pending
6373,1190,03/05/2022,68.57,EUR,Debit Card,Completed
6374,1847,27/05/2022,2730.49,USD,Bank Transfer,Completed
6375,833,04/03/2020,4414.27,GBP,Credit Card,Completed
6376,1449,07/01/2021,1604.26,EUR,Debit Card,Failed
6377,209,20/07/2022,4476.26,USD,Credit Card,Pending
6378,1609,16/11/2023,637,USD,Credit Card,Failed
6379,362,11/07/2023,4979.55,USD,Credit Card,Failed
6380,716,03/07/2024,3930.43,EUR,Debit Card,Pending
6381,1663,13/10/2021,1862.39,EUR,Debit Card,Pending
6382,647,26/01/2025,2502.42,USD,Bank Transfer,Completed
6383,1037,06/08/2022,3565.96,GBP,Bank Transfer,Completed
6384,49,13/03/2022,1361.23,EUR,Bank Transfer,Completed
6385,1681,26/05/2024,1462.51,GBP,Credit Card,Pending
6386,10,26/12/2021,1316.37,USD,Bank Transfer,Failed
6387,1405,21/07/2020,473.85,EUR,Debit Card,Pending
6388,571,14/07/2020,2115.55,GBP,Credit Card,Failed
6389,1643,27/09/2023,4521.02,GBP,Credit Card,Completed
6390,532,28/05/2020,3408.42,EUR,Debit Card,Completed
6391,1036,20/04/2021,2695.66,GBP,Credit Card,Pending
6392,1669,02/06/2025,628.63,EUR,Credit Card,Failed
6393,206,14/01/2022,4173.71,USD,Credit Card,Completed
6394,1002,22/05/2024,3350.64,USD,Debit Card,Pending
6395,344,07/04/2023,433.53,EUR,Debit Card,Completed
6396,1551,03/12/2021,2223.1,EUR,Bank Transfer,Completed
6397,1899,17/07/2020,4366.69,EUR,Credit Card,Completed
6398,389,18/04/2021,1102.64,USD,Credit Card,Pending
6399,1655,14/08/2021,4634.92,USD,Bank Transfer,Completed
6400,1096,08/09/2022,3235.95,EUR,Credit Card,Failed
6401,284,13/04/2023,4641.09,GBP,Credit Card,Failed
6402,1960,28/05/2023,1334.11,GBP,Bank Transfer,Completed
6403,1801,21/12/2025,3118.18,GBP,Credit Card,Failed
6404,833,06/04/2025,1965.26,EUR,Debit Card,Pending
6405,1445,13/06/2022,1212.97,GBP,Credit Card,Failed
6406,289,12/12/2022,4331.25,EUR,Bank Transfer,Pending
6407,1075,18/04/2022,3630.22,USD,Debit Card,Completed
6408,40,27/06/2020,3088.04,EUR,Debit Card,Pending
6409,1760,02/04/2023,4265.48,GBP,Debit Card,Failed
6410,705,11/05/2021,4448.33,GBP,Debit Card,Failed
6411,1779,18/04/2021,1743.9,GBP,Debit Card,Completed
6412,1061,10/06/2024,4832.49,USD,Credit Card,Completed
6413,319,06/12/2023,1707.72,EUR,Credit Card,Completed
6414,617,11/06/2025,378.02,EUR,Credit Card,Pending
6415,1288,19/02/2024,4823.49,GBP,Credit Card,Completed
6416,1466,25/01/2020,622.84,EUR,Debit Card,Failed
6417,370,30/12/2023,4983.02,EUR,Credit Card,Failed
6418,611,07/10/2023,1401.46,GBP,Bank Transfer,Pending
6419,1221,26/11/2025,680.83,GBP,Credit Card,Pending
6420,1800,30/04/2025,4019.85,EUR,Bank Transfer,Completed
6421,1106,09/04/2024,2805.62,USD,Bank Transfer,Failed
6422,1921,27/09/2021,2020.42,EUR,Debit Card,Completed
6423,1752,19/10/2024,2651.58,EUR,Bank Transfer,Pending
6424,925,10/04/2025,831.94,GBP,Bank Transfer,Pending
6425,1440,13/05/2024,3159.34,EUR,Credit Card,Completed
6426,1871,19/02/2023,4358.21,USD,Debit Card,Failed
6427,1682,04/05/2020,4447.24,EUR,Credit Card,Completed
6428,775,13/01/2024,2746.22,USD,Credit Card,Failed
6429,1183,08/10/2023,4996.5,GBP,Debit Card,Failed
6430,799,18/10/2024,3413.62,USD,Bank Transfer,Failed
6431,996,12/09/2024,53.31,GBP,Credit Card,Completed
6432,637,08/06/2022,4476.25,USD,Debit Card,Completed
6433,1238,28/06/2020,3461.88,GBP,Credit Card,Pending
6434,1167,21/06/2023,3707.48,USD,Bank Transfer,Completed
6435,1813,31/05/2024,1460.88,GBP,Credit Card,Completed
6436,561,04/09/2020,4799.88,EUR,Debit Card,Failed
6437,940,10/09/2025,199.75,EUR,Credit Card,Pending
6438,530,15/01/2021,3226.02,GBP,Credit Card,Pending
6439,1552,21/10/2020,1413.06,USD,Bank Transfer,Pending
6440,883,28/01/2021,4631.03,USD,Debit Card,Completed
6441,72,13/11/2020,527.92,GBP,Debit Card,Completed
6442,379,25/06/2022,4994.14,USD,Credit Card,Pending
6443,1645,02/11/2023,3054.33,EUR,Debit Card,Failed
6444,906,13/06/2021,4428.57,EUR,Bank Transfer,Failed
6445,666,06/06/2021,2986.77,USD,Credit Card,Pending
6446,574,26/07/2021,4276.03,EUR,Debit Card,Pending
6447,1928,16/07/2023,2206.07,GBP,Debit Card,Pending
6448,1510,05/05/2024,3727.03,GBP,Bank Transfer,Completed
6449,111,23/04/2024,738.55,USD,Debit Card,Pending
6450,1989,01/08/2022,1644.39,EUR,Debit Card,Failed
6451,994,26/01/2023,3623.19,USD,Bank Transfer,Failed
6452,170,10/10/2022,2957.54,EUR,Bank Transfer,Pending
6453,325,19/10/2021,4889.9,USD,Credit Card,Failed
6454,641,07/02/2021,3330.7,EUR,Bank Transfer,Completed
6455,795,10/04/2024,1175.77,GBP,Credit Card,Completed
6456,594,14/12/2021,3595.95,EUR,Debit Card,Completed
6457,1397,11/05/2025,1198.07,EUR,Debit Card,Completed
6458,904,03/10/2025,1668.04,EUR,Credit Card,Failed
6459,1695,05/05/2022,3579.2,GBP,Credit Card,Failed
6460,1574,20/04/2020,1670.17,EUR,Debit Card,Completed
6461,501,21/02/2021,782.97,USD,Credit Card,Completed
6462,1518,05/05/2023,359.07,EUR,Bank Transfer,Pending
6463,1087,03/11/2024,2157.81,EUR,Debit Card,Failed
6464,194,22/03/2024,3468.52,GBP,Bank Transfer,Failed
6465,1483,09/03/2022,4696.78,USD,Bank Transfer,Completed
6466,968,07/02/2022,4482.34,GBP,Credit Card,Pending
6467,861,02/02/2025,3448.61,GBP,Bank Transfer,Completed
6468,699,01/02/2025,269.63,EUR,Credit Card,Pending
6469,925,07/09/2022,108.72,EUR,Credit Card,Failed
6470,927,26/08/2023,3730.28,EUR,Bank Transfer,Failed
6471,657,01/12/2024,3031.24,EUR,Bank Transfer,Completed
6472,1548,17/09/2020,3985.98,EUR,Credit Card,Pending
6473,169,21/10/2021,3878.2,USD,Bank Transfer,Failed
6474,1336,04/08/2021,1426.41,GBP,Bank Transfer,Completed
6475,395,28/01/2020,1452.35,GBP,Debit Card,Pending
6476,632,13/06/2024,3432.75,EUR,Credit Card,Pending
6477,1311,31/10/2024,505.35,GBP,Debit Card,Pending
6478,227,05/09/2025,2127.74,USD,Bank Transfer,Failed
6479,89,24/10/2024,1382.47,EUR,Bank Transfer,Pending
6480,866,02/02/2020,4354.56,USD,Bank Transfer,Completed
6481,888,08/06/2021,522.15,GBP,Debit Card,Failed
6482,34,03/09/2020,1861.97,USD,Bank Transfer,Pending
6483,1054,27/09/2025,4502.39,GBP,Debit Card,Pending
6484,180,25/10/2023,4035.31,GBP,Credit Card,Failed
6485,738,22/05/2025,3506.2,USD,Credit Card,Pending
6486,496,07/12/2023,2676.72,EUR,Debit Card,Completed
6487,982,26/07/2023,2246.46,GBP,Bank Transfer,Pending
6488,1267,19/08/2025,4347.95,USD,Debit Card,Failed
6489,48,05/07/2024,4864.76,EUR,Debit Card,Completed
6490,894,05/06/2020,21.8,USD,Credit Card,Pending
6491,421,28/08/2024,3147.85,EUR,Bank Transfer,Completed
6492,264,01/04/2024,628.79,GBP,Bank Transfer,Pending
6493,470,10/09/2020,4261.48,GBP,Bank Transfer,Pending
6494,1171,27/04/2020,684.51,GBP,Credit Card,Pending
6495,911,19/05/2022,1659.89,GBP,Debit Card,Pending
6496,821,16/11/2024,238.6,USD,Debit Card,Failed
6497,1602,29/05/2022,1306.42,EUR,Credit Card,Pending
6498,167,25/08/2025,4616.58,USD,Bank Transfer,Failed
6499,1392,30/01/2023,2517.63,GBP,Credit Card,Completed
6500,507,22/06/2024,4178.77,GBP,Debit Card,Failed
6501,1691,22/08/2022,2048.68,EUR,Bank Transfer,Pending
6502,334,03/05/2025,1022.59,USD,Credit Card,Pending
6503,1548,30/07/2023,3437.01,USD,Bank Transfer,Completed
6504,1343,02/04/2022,3004.79,EUR,Debit Card,Pending
6505,14,15/12/2022,2335.74,GBP,Debit Card,Pending
6506,1818,17/07/2020,3097.66,USD,Debit Card,Completed
6507,1989,04/01/2024,1961.72,GBP,Credit Card,Completed
6508,535,30/10/2023,385.71,EUR,Debit Card,Completed
6509,992,05/05/2023,1646.84,EUR,Bank Transfer,Failed
6510,1323,04/01/2023,2333.95,USD,Debit Card,Pending
6511,1503,31/01/2024,3749.59,GBP,Bank Transfer,Failed
6512,1316,04/05/2020,4123.25,EUR,Debit Card,Pending
6513,23,10/06/2020,1042.33,USD,Bank Transfer,Pending
6514,882,10/11/2022,1649.29,EUR,Credit Card,Failed
6515,1488,27/04/2021,4320.95,GBP,Bank Transfer,Failed
6516,309,23/05/2022,636.82,GBP,Debit Card,Completed
6517,1440,21/05/2020,2321.08,GBP,Bank Transfer,Completed
6518,615,24/11/2025,3659.22,USD,Bank Transfer,Failed
6519,1561,26/08/2022,2187.94,EUR,Bank Transfer,Completed
6520,1773,15/03/2022,2644.93,USD,Debit Card,Pending
6521,668,19/01/2021,3557.48,EUR,Bank Transfer,Pending
6522,1207,13/01/2020,1871.62,USD,Credit Card,Pending
6523,160,31/07/2023,2269.5,EUR,Debit Card,Pending
6524,8,12/03/2020,3483.32,EUR,Credit Card,Pending
6525,87,08/02/2025,3547.14,EUR,Bank Transfer,Failed
6526,281,01/06/2022,3180.51,GBP,Debit Card,Failed
6527,196,31/08/2021,1647.17,GBP,Bank Transfer,Failed
6528,1454,08/07/2023,4917.55,GBP,Debit Card,Completed
6529,1390,11/12/2022,2610.1,GBP,Debit Card,Failed
6530,675,02/12/2021,1579.32,GBP,Bank Transfer,Completed
6531,1218,13/10/2022,4485.33,EUR,Debit Card,Failed
6532,1739,14/06/2022,24.79,EUR,Debit Card,Pending
6533,1975,04/09/2025,3811,GBP,Bank Transfer,Pending
6534,1959,19/09/2020,4399.7,EUR,Credit Card,Failed
6535,800,08/12/2020,4137.58,GBP,Bank Transfer,Pending
6536,1689,21/08/2024,2604.36,USD,Debit Card,Failed
6537,1239,18/07/2025,3040.15,USD,Bank Transfer,Completed
6538,1993,21/11/2022,2863.49,GBP,Bank Transfer,Completed
6539,1342,12/02/2025,3446.93,USD,Credit Card,Completed
6540,534,14/11/2024,2788.45,USD,Bank Transfer,Pending
6541,656,15/10/2022,3059.1,GBP,Credit Card,Completed
6542,780,29/12/2024,2557.1,USD,Debit Card,Completed
6543,1817,31/10/2025,3163.54,GBP,Credit Card,Completed
6544,1661,20/11/2020,1018.83,USD,Bank Transfer,Pending
6545,1051,07/11/2021,1716,EUR,Credit Card,Failed
6546,1936,04/07/2025,363.38,GBP,Bank Transfer,Completed
6547,1086,09/04/2023,1194.74,USD,Credit Card,Pending
6548,117,23/06/2022,95.46,GBP,Bank Transfer,Pending
6549,857,28/01/2023,4925.55,GBP,Bank Transfer,Failed
6550,664,08/08/2020,4486.33,EUR,Bank Transfer,Completed
6551,223,19/07/2022,4291.94,GBP,Credit Card,Completed
6552,882,18/09/2020,1810.46,EUR,Debit Card,Pending
6553,1765,08/03/2022,10.14,EUR,Debit Card,Pending
6554,1416,20/02/2021,3403.68,USD,Bank Transfer,Pending
6555,38,25/04/2022,1309.86,EUR,Bank Transfer,Completed
6556,53,28/08/2021,4660.57,EUR,Credit Card,Completed
6557,461,13/02/2022,4134.05,EUR,Credit Card,Completed
6558,1161,27/10/2023,4006.37,USD,Bank Transfer,Completed
6559,395,26/11/2022,1165.38,EUR,Credit Card,Completed
6560,1032,06/07/2023,1752.27,GBP,Bank Transfer,Completed
6561,301,03/03/2025,3928.41,GBP,Credit Card,Completed
6562,1188,20/09/2023,225.56,EUR,Credit Card,Failed
6563,1938,05/09/2024,54.35,EUR,Bank Transfer,Failed
6564,1990,26/06/2020,2917.55,USD,Credit Card,Completed
6565,765,31/03/2020,1370.23,GBP,Debit Card,Pending
6566,1873,17/06/2020,45.22,EUR,Bank Transfer,Pending
6567,578,18/02/2022,3582.09,EUR,Bank Transfer,Completed
6568,244,17/05/2020,2051.69,GBP,Bank Transfer,Completed
6569,1422,05/03/2023,1808.65,EUR,Credit Card,Completed
6570,709,14/07/2023,3271.32,USD,Debit Card,Completed
6571,560,25/12/2025,3526.4,EUR,Bank Transfer,Failed
6572,47,05/07/2025,1781.46,GBP,Debit Card,Pending
6573,6,06/06/2021,1306.84,EUR,Debit Card,Pending
6574,1296,06/03/2020,3554.8,USD,Bank Transfer,Pending
6575,934,12/05/2021,4750.07,USD,Bank Transfer,Completed
6576,768,27/09/2022,520.25,EUR,Debit Card,Failed
6577,530,08/10/2024,868.44,GBP,Bank Transfer,Failed
6578,243,06/11/2022,1564.8,USD,Bank Transfer,Completed
6579,882,28/12/2020,4507.46,EUR,Credit Card,Pending
6580,1635,08/06/2021,3305.4,GBP,Bank Transfer,Pending
6581,1723,23/02/2021,4004.82,EUR,Debit Card,Failed
6582,14,03/12/2022,3724.68,EUR,Credit Card,Pending
6583,1420,18/01/2025,1585.79,GBP,Debit Card,Pending
6584,630,16/11/2020,537.28,EUR,Credit Card,Completed
6585,818,07/05/2023,315.8,GBP,Debit Card,Completed
6586,791,09/05/2024,1691.99,EUR,Credit Card,Failed
6587,12,31/10/2025,908.42,USD,Bank Transfer,Failed
6588,1110,09/06/2025,4909.17,EUR,Credit Card,Failed
6589,957,13/12/2021,1817.33,EUR,Credit Card,Completed
6590,1856,03/07/2023,4213.12,EUR,Debit Card,Failed
6591,898,09/05/2025,1095.15,USD,Debit Card,Completed
6592,907,15/01/2024,1698.16,GBP,Credit Card,Pending
6593,1025,23/08/2021,2900.24,EUR,Debit Card,Failed
6594,599,27/02/2025,2968.75,GBP,Debit Card,Completed
6595,1012,08/03/2024,2013.78,USD,Debit Card,Failed
6596,1701,14/08/2022,1349.42,USD,Debit Card,Completed
6597,1935,27/12/2021,1197.68,USD,Bank Transfer,Completed
6598,1490,22/12/2024,4042.02,USD,Bank Transfer,Failed
6599,812,06/10/2025,4061.46,USD,Debit Card,Pending
6600,814,05/09/2021,842.68,USD,Debit Card,Completed
6601,1394,05/12/2023,2879.03,GBP,Credit Card,Failed
6602,883,25/08/2024,4115.64,EUR,Credit Card,Completed
6603,1987,01/11/2023,1401.24,GBP,Credit Card,Failed
6604,1860,25/07/2024,2413,GBP,Bank Transfer,Completed
6605,492,14/10/2025,2612.04,EUR,Credit Card,Pending
6606,83,29/09/2022,3021.46,USD,Debit Card,Failed
6607,1253,20/10/2024,4982.46,USD,Debit Card,Completed
6608,652,15/03/2024,4192.31,EUR,Credit Card,Failed
6609,523,16/04/2025,910.66,USD,Credit Card,Failed
6610,742,04/10/2020,4515.37,GBP,Bank Transfer,Completed
6611,778,11/01/2023,2763.22,USD,Credit Card,Completed
6612,1607,02/03/2023,4601.32,USD,Credit Card,Failed
6613,1662,15/06/2024,4076.65,USD,Credit Card,Failed
6614,999,08/05/2023,4345.65,EUR,Credit Card,Failed
6615,1243,22/12/2024,1221.31,GBP,Debit Card,Completed
6616,684,12/11/2023,2213.2,USD,Debit Card,Failed
6617,1338,08/09/2021,2340.36,EUR,Bank Transfer,Failed
6618,863,27/10/2025,1639.26,GBP,Credit Card,Failed
6619,128,16/02/2021,4478.33,USD,Bank Transfer,Completed
